tipo;titulo;Id_diretor;data_inclusao;ano_lancamento;id_avaliacao;analiacoes_qtd;duracao;duracao_tipo
Filme;S Storm;860;19/10/2018;2016;TV-MA;1.194.720;95;minutos
Filme;The Night Comes for Us;3655;19/10/2018;2018;TV-MA;1.672.608;121;minutos
Filme;Mr. Chandramouli;3626;18/10/2018;2018;TV-MA;1.673.525;131;minutos
Filme;Ron White: If You Quit Listening, I'll Shut Up;3684;16/10/2018;2018;TV-MA;1.196.685;63;minutos
Filme;Meghnadbodh Rohoshyo;270;15/10/2018;2017;TV-MA;957.872;150;minutos
Filme;Sanju;2950;15/10/2018;2018;TV-MA;718.404;159;minutos
Filme;Soorma;3334;13/10/2018;2018;TV-14;2.397.300;131;minutos
Filme;Apostle;1178;12/10/2018;2018;TV-MA;719.583;130;minutos
Filme;Errementari: The Blacksmith and the Devil;2790;12/10/2018;2018;TV-MA;959.444;99;minutos
Filme;Feminists: What Were They Thinking?;1670;12/10/2018;2018;TV-MA;1.918.888;86;minutos
Série;FIGHTWORLD;2735;12/10/2018;2018;TV-MA;719.583;1;temporadas
Filme;Kuntilanak;3056;12/10/2018;2018;TV-14;1.918.888;106;minutos
Filme;ReMastered: Who Shot the Sheriff;1950;12/10/2018;2018;TV-14;1.679.027;57;minutos
Filme;The Kindergarten Teacher;3258;12/10/2018;2018;R;2.158.749;97;minutos
Filme;22 July;2775;10/10/2018;2018;R;1.440.738;144;minutos
Filme;Mo Amer: The Vagabond;3445;09/10/2018;2018;TV-MA;480.508;57;minutos
Filme;Pulang;1856;08/10/2018;2018;TV-14;721.155;119;minutos
Filme;Seven in Heaven;659;06/10/2018;2018;PG-13;721.941;94;minutos
Filme;Malevolent;2673;05/10/2018;2018;TV-MA;2.167.002;89;minutos
Filme;Private Life;3575;05/10/2018;2018;R;2.407.780;124;minutos
Filme;The Black Prince;1893;03/10/2018;2017;PG-13;723.120;121;minutos
Filme;Truth or Dare;2619;03/10/2018;2017;TV-MA;2.169.360;88;minutos
Filme;Death Race: Beyond Anarchy;961;02/10/2018;2017;R;1.205.855;111;minutos
Filme;Joe Rogan: Strange Times;292;02/10/2018;2018;TV-MA;2.894.052;64;minutos
Filme;Monty Python Conquers America;3860;02/10/2018;2008;TV-MA;964.684;55;minutos
Filme;Monty Python Live (Mostly): One Down, Five to Go;1043;02/10/2018;2014;TV-MA;1.688.197;137;minutos
Filme;Monty Python: Before the Flying Circus;3860;02/10/2018;2000;TV-MA;1.205.855;56;minutos
Filme;Monty Python's Life of Brian;3615;02/10/2018;1979;R;723.513;94;minutos
Filme;Parrot Sketch Not Included: Twenty Years of Monty Python;1404;02/10/2018;1989;TV-14;964.684;72;minutos
Filme;The Meaning of Monty Python;105;02/10/2018;2013;TV-MA;3.135.223;60;minutos
Filme;25 Kille;3410;01/10/2018;2016;TV-14;1.930.416;140;minutos
Filme;A Witches' Ball;1841;01/10/2018;2017;PG;2.413.020;91;minutos
Filme;Agyaat;2959;01/10/2018;2009;TV-14;723.906;97;minutos
Filme;Anjaan;2544;01/10/2018;2014;TV-14;3.136.926;146;minutos
Filme;Bathinda Express;907;01/10/2018;2016;TV-14;1.689.114;118;minutos
Filme;Delhi 6;2954;01/10/2018;2009;TV-14;1.689.114;128;minutos
Filme;Dev.D;313;01/10/2018;2009;TV-MA;482.604;137;minutos
Filme;Dil Vil Pyaar Vyaar;2205;01/10/2018;2014;TV-PG;2.171.718;145;minutos
Filme;Dushman;3338;01/10/2018;2017;TV-14;2.654.322;141;minutos
Filme;Ek Main Aur Ekk Tu;3341;01/10/2018;2012;TV-14;3.136.926;106;minutos
Filme;Freedom at Midnight;3661;01/10/2018;2018;TV-MA;2.654.322;135;minutos
Filme;Haani;202;01/10/2018;2013;TV-14;723.906;137;minutos
Filme;Happy Go Lucky;192;01/10/2018;2014;TV-14;1.689.114;129;minutos
Filme;Harishchandrachi Factory;2746;01/10/2018;2009;TV-PG;482.604;99;minutos
Filme;Jagga Jasoos;312;01/10/2018;2017;TV-14;2.654.322;155;minutos
Filme;Jatt James Bond;3124;01/10/2018;2014;TV-14;3.136.926;142;minutos
Filme;Jodhaa Akbar;346;01/10/2018;2008;TV-14;965.208;214;minutos
Filme;Judge Singh LLB;355;01/10/2018;2015;TV-PG;2.654.322;137;minutos
Filme;Kaminey;3824;01/10/2018;2009;TV-14;2.654.322;128;minutos
Filme;Khido Khundi;3124;01/10/2018;2018;TV-14;1.206.510;151;minutos
Filme;Khoobsurat;3358;01/10/2018;2014;TV-14;1.447.812;121;minutos
Filme;Kisaan;2897;01/10/2018;2009;TV-14;1.447.812;101;minutos
Filme;Kismat Konnection;385;01/10/2018;2008;TV-14;2.895.624;145;minutos
Filme;Kurbaan;3009;01/10/2018;2009;TV-14;965.208;147;minutos
Filme;Lock;3416;01/10/2018;2016;TV-14;1.447.812;90;minutos
Filme;Luv Shuv Tey Chicken Khurana;3224;01/10/2018;2012;TV-14;965.208;129;minutos
Filme;Main, Meri Patni Aur Woh;612;01/10/2018;2005;TV-PG;965.208;129;minutos
Filme;Manje Bistre;393;01/10/2018;2017;TV-14;3.136.926;136;minutos
Filme;Motor Mitraan Di;202;01/10/2018;2016;TV-PG;1.206.510;117;minutos
Filme;Mugamoodi;2542;01/10/2018;2012;TV-14;2.654.322;150;minutos
Filme;Muran;2940;01/10/2018;2011;TV-14;2.895.624;134;minutos
Filme;My Friend Pinto;2910;01/10/2018;2011;TV-14;2.654.322;100;minutos
Filme;My Little Pony Equestria Girls: Forgotten Friendship;1434;01/10/2018;2018;TV-Y;1.930.416;44;minutos
Filme;My Little Pony Equestria Girls: Rollercoaster of Friendship;1434;01/10/2018;2018;TV-Y;1.689.114;44;minutos
Filme;My Suicide;862;01/10/2018;2009;TV-MA;1.930.416;111;minutos
Filme;Naan Sigappu Manithan;3626;01/10/2018;2014;TV-14;723.906;147;minutos
Filme;Nasha;199;01/10/2018;2013;TV-14;3.136.926;115;minutos
Filme;Naughty Jatts;2743;01/10/2018;2013;TV-PG;965.208;121;minutos
Filme;Needhi Singh;1466;01/10/2018;2016;TV-14;482.604;103;minutos
Filme;Peace Haven;3527;01/10/2018;2016;TV-14;1.206.510;73;minutos
Filme;Phantom;1857;01/10/2018;2015;TV-14;2.413.020;129;minutos
Filme;Pizza;93;01/10/2018;2014;TV-14;2.171.718;102;minutos
Filme;Pooja Kiven Aa;2627;01/10/2018;2013;TV-PG;482.604;122;minutos
Filme;Saadey CM Saab;3820;01/10/2018;2015;TV-PG;723.906;131;minutos
Filme;Sat Shri Akaal England;3808;01/10/2018;2017;TV-14;965.208;127;minutos
Filme;Thaandavam;3795;01/10/2018;2012;TV-14;482.604;156;minutos
Filme;The Birth Reborn;992;01/10/2018;2018;TV-MA;2.895.624;91;minutos
Filme;Theeya Velai Seyyanum Kumaru;3531;01/10/2018;2013;TV-PG;2.895.624;132;minutos
Filme;Tiger;3272;01/10/2018;2016;TV-14;3.136.926;130;minutos
Filme;Udaan;3809;01/10/2018;2010;TV-MA;1.930.416;137;minutos
Filme;Vettai;2544;01/10/2018;2012;TV-14;1.206.510;156;minutos
Filme;Wake Up Sid;377;01/10/2018;2009;TV-14;2.413.020;132;minutos
Filme;We Are Family;3398;01/10/2018;2010;TV-14;2.413.020;119;minutos
Filme;What the Jatt!!;3192;01/10/2018;2015;TV-PG;3.136.926;140;minutos
Filme;Zindagi Kitni Haseen Hay;280;01/10/2018;2016;TV-14;2.413.020;126;minutos
Filme;Big Miracle;1917;30/09/2018;2012;PG;1.207.165;107;minutos
Filme;Paradise Lost;2517;29/09/2018;2018;TV-MA;3.140.332;111;minutos
Filme;Animal World;1314;28/09/2018;2018;TV-MA;3.142.035;130;minutos
Filme;Hold the Dark;1615;28/09/2018;2018;TV-MA;725.085;126;minutos
Filme;Lessons from a School Shooting: Notes from Dunblane;1953;28/09/2018;2018;TV-14;1.450.170;24;minutos
Filme;The 3rd Eye;3105;28/09/2018;2018;TV-MA;1.691.865;108;minutos
Filme;In Darkness;289;22/09/2018;2018;TV-MA;1.212.405;101;minutos
Filme;The Angel;328;14/09/2018;2018;TV-MA;3.165.877;114;minutos
Filme;The Land of Steady Habits;2626;14/09/2018;2018;TV-MA;1.948.232;98;minutos
Filme;On My Skin;121;12/09/2018;2018;TV-MA;975.164;100;minutos
Filme;The Resistance Banker;1759;11/09/2018;2018;TV-MA;1.219.610;123;minutos
Filme;City of Joy;2157;07/09/2018;2018;TV-MA;2.444.460;77;minutos
Filme;Sierra Burgess Is A Loser;1405;07/09/2018;2018;PG-13;2.200.014;106;minutos
Filme;The Most Assassinated Woman in the World;1138;07/09/2018;2018;TV-MA;2.444.460;102;minutos
Filme;PK;2950;06/09/2018;2014;TV-14;3.179.501;146;minutos
Filme;The Debt Collector;1623;03/09/2018;2018;TV-MA;1.469.820;96;minutos
Série;Age of Rebellion;2819;01/09/2018;2018;TV-MA;1.961.856;1;temporadas
Filme;Carbon;2692;01/09/2018;2017;TV-MA;980.928;104;minutos
Filme;Garbage;2900;01/09/2018;2018;TV-MA;1.716.624;109;minutos
Filme;??Kuch Bheege Alfaaz;2699;01/09/2018;2018;TV-14;1.961.856;110;minutos
Filme;Love and Shukla;1534;01/09/2018;2017;TV-MA;1.961.856;110;minutos
Filme;Once Again;1865;01/09/2018;2018;TV-PG;735.696;101;minutos
Filme;Sparring;3234;01/09/2018;2017;TV-MA;1.471.392;94;minutos
Filme;The Laws of Thermodynamics;2317;31/08/2018;2018;TV-MA;981.452;101;minutos
Filme;Naam Shabana;3381;28/08/2018;2017;TV-14;491.512;141;minutos
Filme;Qarib Qarib Singlle;3585;28/08/2018;2017;TV-14;1.966.048;120;minutos
Filme;Spyder;4;28/08/2018;2017;TV-14;3.194.828;140;minutos
Filme;Maria Bamford: The Special Special Special;1760;25/08/2018;2012;TV-MA;3.199.937;50;minutos
Filme;Bert Kreischer: Secret Time;3666;24/08/2018;2018;TV-MA;1.231.400;57;minutos
Série;GHOUL;2767;24/08/2018;2018;TV-MA;3.201.640;1;temporadas
Filme;One Last Shot;2470;24/08/2018;1998;TV-MA;2.709.080;31;minutos
Série;Take My Brother Away;1313;24/08/2018;2018;TV-14;985.120;1;temporadas
Filme;The After Party;1401;24/08/2018;2018;TV-MA;2.216.520;90;minutos
Filme;Bareilly Ki Barfi;348;21/08/2018;2017;TV-14;493.346;110;minutos
Filme;Mersal;357;21/08/2018;2017;TV-14;1.480.038;162;minutos
Filme;Mom;2982;21/08/2018;2017;TV-14;493.346;139;minutos
Filme;Pad Man;2906;21/08/2018;2018;PG-13;2.220.057;130;minutos
Filme;Toilet: Ek Prem Katha;3387;21/08/2018;2017;TV-14;2.466.730;145;minutos
Filme;The Motive;2215;17/08/2018;2017;TV-MA;1.730.379;114;minutos
Filme;To All the Boys I’ve Loved Before;3542;17/08/2018;2018;TV-14;2.966.364;100;minutos
Filme;Yoo Byung Jae: Discomfort Zone;3885;17/08/2018;2018;TV-MA;1.977.576;54;minutos
Filme;Bhavesh Joshi Superhero;3809;16/08/2018;2018;TV-14;1.483.968;150;minutos
Filme;For Here or to Go?;3149;15/08/2018;2015;TV-MA;2.969.508;105;minutos
Filme;The Guernsey Literary and Potato Peel Pie Society;2481;10/08/2018;2018;TV-PG;744.342;124;minutos
Filme;The Package;1467;10/08/2018;2018;TV-MA;1.736.798;95;minutos
Filme;Zion;1122;10/08/2018;2018;TV-PG;3.225.482;12;minutos
Filme;Perdida;116;09/08/2018;2018;TV-MA;1.489.470;104;minutos
Filme;2 States;29;04/08/2018;2014;TV-PG;497.800;143;minutos
Filme;Baaghi;3175;04/08/2018;2016;TV-14;2.489.000;127;minutos
Filme;Brij Mohan Amar Rahe;2630;04/08/2018;2018;TV-MA;1.991.200;100;minutos
Filme;Like Father;2033;03/08/2018;2018;TV-MA;2.490.310;104;minutos
Filme;7 Khoon Maaf;3824;02/08/2018;2011;TV-MA;1.245.810;148;minutos
Filme;Fashion;2160;02/08/2018;2008;TV-MA;1.993.296;158;minutos
Filme;Fitoor;26;02/08/2018;2016;TV-14;2.491.620;124;minutos
Filme;Fiza;1947;02/08/2018;2000;TV-14;498.324;163;minutos
Filme;Guzaarish;3246;02/08/2018;2010;TV-14;2.989.944;121;minutos
Filme;Haider;3824;02/08/2018;2014;TV-MA;1.744.134;154;minutos
Filme;Highway;1415;02/08/2018;2014;TV-14;996.648;127;minutos
Filme;I Hate Luv Storys;2898;02/08/2018;2010;TV-14;3.239.106;128;minutos
Filme;Joker;3379;02/08/2018;2012;TV-PG;2.989.944;98;minutos
Filme;Main aurr Mrs. Khanna;2890;02/08/2018;2009;TV-14;1.245.810;109;minutos
Filme;Mohenjo Daro;346;02/08/2018;2016;TV-14;2.989.944;168;minutos
Filme;Raajneeti;2877;02/08/2018;2010;TV-14;2.491.620;162;minutos
Filme;Rang De Basanti;2954;02/08/2018;2006;TV-14;1.494.972;159;minutos
Filme;Rowdy Rathore;2872;02/08/2018;2012;TV-14;3.239.106;137;minutos
Filme;Tamasha;1415;02/08/2018;2015;TV-14;3.239.106;133;minutos
Filme;Tere Naal Love Ho Gaya;2193;02/08/2018;2012;TV-14;2.242.458;127;minutos
Filme;Thank You;260;02/08/2018;2011;TV-14;2.491.620;131;minutos
Filme;The Blue Umbrella;3824;02/08/2018;2005;TV-PG;1.744.134;90;minutos
Filme;Invisible;2727;01/08/2018;2017;TV-MA;1.994.344;87;minutos
Filme;Da Kath & Kim Code;3603;28/07/2018;2005;TV-PG;499.634;82;minutos
Filme;Kath & Kimderella;3603;28/07/2018;2012;TV-14;499.634;86;minutos
Filme;The Mansion;3706;28/07/2018;2017;TV-MA;2.747.987;100;minutos
Filme;Extinction;433;27/07/2018;2018;TV-MA;2.999.376;95;minutos
Filme;The Bleeding Edge;1967;27/07/2018;2018;TV-14;2.249.532;101;minutos
Filme;Parmanu: The Story of Pokhran;28;25/07/2018;2018;TV-PG;500.420;124;minutos
Filme;Iliza Shlesinger: Elder Millennial;3487;24/07/2018;2018;TV-MA;1.752.387;72;minutos
Filme;The Warning;782;24/07/2018;2018;TV-MA;3.254.433;93;minutos
Filme;Duck Duck Goose;664;20/07/2018;2018;PG;3.010.380;92;minutos
Filme;Nothing to Lose;144;20/07/2018;2018;PG;3.010.380;133;minutos
Filme;Camarón: The Film;149;18/07/2018;2018;TV-14;1.757.889;105;minutos
Filme;Going for Gold;718;15/07/2018;2018;TV-G;1.006.080;88;minutos
Filme;How It Ends;866;13/07/2018;2018;TV-MA;1.762.474;113;minutos
Filme;Jim Jefferies: This Is Me Now;3298;13/07/2018;2018;TV-MA;1.007.128;71;minutos
Filme;Romina;941;13/07/2018;2018;TV-MA;1.007.128;75;minutos
Série;Mr. Sunshine;2046;08/07/2018;2018;TV-MA;1.514.622;1;temporadas
Filme;The Legacy of a Whitetail Deer Hunter;1642;06/07/2018;2018;TV-14;1.516.194;83;minutos
Filme;The Skin of the Wolf;3232;06/07/2018;2018;TV-MA;3.032.388;110;minutos
Filme;White Fang;145;06/07/2018;2018;TV-PG;2.526.990;88;minutos
Filme;Sommore: Chandelier Status;1936;04/07/2018;2013;TV-MA;505.922;77;minutos
Filme;Felipe Esparza: They're Not Going to Laugh at You;3288;03/07/2018;2012;TV-MA;3.037.104;58;minutos
Filme;Joan Rivers: Don't Start with Me;3288;03/07/2018;2012;TV-MA;2.024.736;69;minutos
Filme;Katt Williams: Kattpacalypse;2237;03/07/2018;2012;TV-MA;3.290.196;61;minutos
Filme;King of Peking;3219;02/07/2018;2018;TV-14;3.038.676;88;minutos
Filme;Anthony Kaun Hai?;2932;01/07/2018;2006;TV-14;506.708;122;minutos
Filme;Chalte Chalte;385;01/07/2018;2003;TV-14;1.013.416;166;minutos
Filme;Deewana Main Deewana;1853;01/07/2018;2013;TV-14;3.293.602;107;minutos
Filme;Duck Butter;2463;01/07/2018;2018;TV-MA;2.786.894;94;minutos
Filme;I Am Kalam;2634;01/07/2018;2010;TV-PG;3.293.602;87;minutos
Filme;My Birthday Song;3229;01/07/2018;2018;TV-14;1.520.124;92;minutos
Filme;Namastey London;3821;01/07/2018;2007;TV-14;760.062;130;minutos
Filme;Soul Robbers;1796;01/07/2018;2015;TV-14;2.026.832;88;minutos
Filme;Tum Milo Toh Sahi;1858;01/07/2018;2010;TV-14;3.293.602;128;minutos
Filme;Zoo;3383;01/07/2018;2018;TV-MA;1.773.478;94;minutos
Filme;Bill Burr: You People Are All the Same;1545;30/06/2018;2012;TV-MA;2.281.365;69;minutos
Filme;The Maus;3897;30/06/2018;2017;TV-MA;1.520.910;90;minutos
Filme;Calibre;2334;29/06/2018;2018;TV-MA;1.014.464;101;minutos
Filme;Penalty Kick;3112;29/06/2018;2018;TV-14;2.536.160;89;minutos
Filme;Recovery Boys;1006;29/06/2018;2018;TV-MA;3.297.008;90;minutos
Filme;TAU;1090;29/06/2018;2018;R;3.043.392;98;minutos
Filme;W. Kamau Bell: Private School Negro;3351;26/06/2018;2018;TV-MA;1.524.054;66;minutos
Filme;Expelled from Paradise;3314;25/06/2018;2014;TV-MA;2.795.540;103;minutos
Filme;To Each, Her Own;2540;24/06/2018;2018;TV-MA;1.525.626;95;minutos
Filme;Brain on Fire;1221;22/06/2018;2016;PG-13;1.018.132;89;minutos
Filme;Us and Them;3005;22/06/2018;2018;TV-MA;1.018.132;119;minutos
Filme;Maktub;2669;15/06/2018;2018;TV-MA;2.554.500;106;minutos
Filme;Set It Up;712;15/06/2018;2018;TV-MA;3.065.400;106;minutos
Filme;Sunday's Illness;2965;15/06/2018;2017;PG-13;2.809.950;113;minutos
Filme;The last hour;993;15/06/2018;2017;TV-MA;510.900;119;minutos
Filme;Alex Strangelove;748;08/06/2018;2018;TV-MA;769.101;100;minutos
Filme;Ali's Wedding;1588;08/06/2018;2018;TV-MA;2.820.037;110;minutos
Filme;Franco Escamilla: Por la anécdota;3749;08/06/2018;2018;TV-MA;1.538.202;66;minutos
Filme;B.A. Pass 2;3335;01/06/2018;2017;TV-14;1.029.136;126;minutos
Filme;Bad Genius;2574;01/06/2018;2017;TV-MA;2.058.272;130;minutos
Filme;Outside In;2151;01/06/2018;2018;TV-MA;1.543.704;110;minutos
Filme;Pedal the World;1096;01/06/2018;2015;TV-MA;3.344.692;85;minutos
Filme;Sara's Notebook;2656;26/05/2018;2018;TV-MA;2.322.630;117;minutos
Filme;Ibiza;137;25/05/2018;2018;TV-MA;3.356.613;94;minutos
Filme;Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life;2237;25/05/2018;2018;TV-14;1.807.407;74;minutos
Filme;Tig Notaro Happy To Be Here;3642;22/05/2018;2018;TV-14;3.361.722;58;minutos
Filme;Catching Feelings;1860;18/05/2018;2018;TV-MA;2.850.298;117;minutos
Filme;Katt Williams: American Hustle (The Movie);531;17/05/2018;2007;TV-MA;2.333.241;89;minutos
Filme;Food on the Go;2376;16/05/2018;2017;TV-MA;3.371.940;66;minutos
Filme;Aiyaary;2584;15/05/2018;2018;TV-MA;2.335.599;158;minutos
Filme;Lupin the 3rd: The Castle of Cagliostro: Special Edition;1347;15/05/2018;1979;PG-13;519.022;100;minutos
Filme;Ali Wong: Hard Knock Wife;1545;13/05/2018;2018;TV-MA;519.546;64;minutos
Filme;The Kissing Booth;3812;11/05/2018;2018;TV-14;2.080.280;105;minutos
Filme;Hari Kondabolu: Warn Your Relatives;485;08/05/2018;2018;TV-MA;2.864.708;67;minutos
Filme;My Fuhrer;776;07/05/2018;2007;TV-14;1.563.354;91;minutos
Filme;Family Blood;3426;05/05/2018;2018;TV-MA;3.390.673;92;minutos
Filme;Anon;247;04/05/2018;2018;TV-MA;1.043.808;100;minutos
Filme;Dany Boon: Des Hauts De France;1430;04/05/2018;2018;TV-MA;2.609.520;113;minutos
Filme;Forgive Us Our Debts;308;04/05/2018;2018;TV-MA;2.348.568;105;minutos
Filme;Lo más sencillo es complicarlo todo;3004;04/05/2018;2018;TV-14;1.565.712;94;minutos
Filme;Manhunt;1720;04/05/2018;2017;TV-MA;2.348.568;109;minutos
Filme;Thi Mai;2763;04/05/2018;2017;TV-MA;2.348.568;99;minutos
Filme;Si saben cómo me pongo ¿pá qué me invitan?;1103;03/05/2018;2018;TV-MA;2.349.747;89;minutos
Filme;Jailbreak;1637;02/05/2018;2017;TV-MA;3.395.782;92;minutos
Filme;Ajji;930;01/05/2018;2017;TV-MA;1.045.380;105;minutos
Filme;CIA: Comrade in America;184;01/05/2018;2017;TV-14;784.035;130;minutos
Filme;Darc;1829;01/05/2018;2018;TV-MA;1.306.725;98;minutos
Filme;Despido Procedente;2123;01/05/2018;2017;TV-MA;1.829.415;90;minutos
Filme;John Mulaney: Kid Gorgeous at Radio City;139;01/05/2018;2018;TV-MA;784.035;65;minutos
Filme;My Perfect Romance;1841;01/05/2018;2018;PG;2.090.760;92;minutos
Filme;Pocoyo & The Space Circus;155;01/05/2018;2008;TV-Y;2.874.795;25;minutos
Filme;Sometimes;2894;01/05/2018;2016;TV-14;2.613.450;101;minutos
Filme;The Clapper;954;01/05/2018;2017;R;1.045.380;90;minutos
Filme;Toc Toc;3784;01/05/2018;2017;TV-MA;1.829.415;96;minutos
Filme;Running Shaadi;198;30/04/2018;2017;TV-14;2.614.760;115;minutos
Filme;The Price of Success;3606;30/04/2018;2017;TV-MA;1.307.380;92;minutos
Série;Bobby Kennedy for President;896;27/04/2018;2018;TV-MA;1.571.214;1;temporadas
Filme;Candy Jar;428;27/04/2018;2018;TV-14;1.309.345;93;minutos
Filme;Holy Goalie;755;27/04/2018;2017;TV-MA;1.833.083;95;minutos
Filme;The Rachel Divide;2028;27/04/2018;2018;TV-MA;1.309.345;105;minutos
Filme;The Week Of;3092;27/04/2018;2018;TV-14;2.094.952;117;minutos
Filme;Enissa Amani: Ehrenwort;2354;26/04/2018;2018;TV-MA;2.882.000;66;minutos
Filme;Psychokinesis;3242;25/04/2018;2018;TV-MA;3.407.703;102;minutos
Filme;Kevin James: Never Don't Give Up;256;24/04/2018;2018;TV-PG;3.409.406;62;minutos
Filme;Dude;2685;20/04/2018;2018;TV-MA;2.102.288;97;minutos
Filme;Kodachrome;2276;20/04/2018;2018;TV-MA;2.627.860;105;minutos
Filme;All The Reasons To Forget;2803;19/04/2018;2017;TV-MA;1.577.502;90;minutos
Filme;Beyond Skyline;2084;15/04/2018;2017;R;2.107.528;107;minutos
Filme;Come Sunday;1787;13/04/2018;2018;TV-14;1.845.921;105;minutos
Filme;I Am not an Easy Man;1007;13/04/2018;2018;TV-MA;3.428.139;99;minutos
Filme;Pickpockets;2836;12/04/2018;2017;TV-MA;3.166.008;108;minutos
Filme;Greg Davies: You Magnificent Beast;2827;10/04/2018;2018;TV-MA;2.112.768;66;minutos
Filme;6 Balloons;2262;06/04/2018;2018;TV-MA;1.323.100;75;minutos
Filme;Amateur;3162;06/04/2018;2018;TV-MA;1.058.480;96;minutos
Filme;Orbiter 9;1346;06/04/2018;2017;TV-14;2.116.960;95;minutos
Filme;Ram Dass, Going Home;924;06/04/2018;2018;TV-14;1.852.340;32;minutos
Filme;Seth Rogen's Hilarity for Charity;3164;06/04/2018;2018;TV-MA;2.910.820;70;minutos
Filme;Sun Dogs;1599;06/04/2018;2017;TV-MA;2.910.820;94;minutos
Filme;Day of the Dead: Bloodline;1352;05/04/2018;2018;R;794.253;91;minutos
Filme;Fary Is the New Black;1859;03/04/2018;2018;TV-MA;2.650.130;75;minutos
Filme;Ittefaq;21;03/04/2018;2017;TV-MA;3.180.156;105;minutos
Filme;A Sort of Family;944;01/04/2018;2017;TV-14;530.550;96;minutos
Filme;Billu;2894;01/04/2018;2009;TV-PG;2.122.200;132;minutos
Filme;John Mulaney: New in Town;3164;01/04/2018;2012;TV-MA;1.061.100;60;minutos
Filme;Main Hoon Na;1081;01/04/2018;2004;TV-14;3.448.575;171;minutos
Filme;Metro;220;01/04/2018;2016;TV-14;2.652.750;116;minutos
Filme;Om Shanti Om;1081;01/04/2018;2007;TV-14;1.326.375;169;minutos
Filme;Paheli;204;01/04/2018;2005;TV-PG;2.387.475;134;minutos
Filme;Phir Bhi Dil Hai Hindustani;385;01/04/2018;2000;TV-14;1.326.375;159;minutos
Filme;Revolt;1653;31/03/2018;2017;R;1.061.624;87;minutos
Filme;First Match;2686;30/03/2018;2018;TV-MA;796.611;103;minutos
Filme;Happy Anniversary;1515;30/03/2018;2018;TV-MA;1.327.685;78;minutos
Filme;The Titan;2064;30/03/2018;2018;TV-MA;796.611;97;minutos
Filme;Trailer Park Boys: Countdown to Liquor Day;2470;30/03/2018;2009;R;3.186.444;102;minutos
Filme;Trailer Park Boys: The Movie;2470;30/03/2018;2006;R;2.124.296;95;minutos
Série;James Acaster: Repertoire;772;27/03/2018;2018;TV-14;1.063.720;1;temporadas
Filme;Birdshot;2486;26/03/2018;2016;TV-MA;2.128.488;115;minutos
Filme;Game Over, Man!;2003;23/03/2018;2018;TV-MA;3.197.448;102;minutos
Filme;Layla M.;2465;23/03/2018;2016;TV-MA;1.065.816;99;minutos
Filme;Paradox;823;23/03/2018;2018;TV-MA;532.908;74;minutos
Filme;Roxanne Roxanne;2415;23/03/2018;2018;TV-MA;799.362;100;minutos
Filme;Secret Superstar;61;23/03/2018;2017;TV-14;1.598.724;150;minutos
Filme;Benji;497;16/03/2018;2018;TV-PG;2.138.968;87;minutos
Filme;Take Your Pills;171;16/03/2018;2018;TV-14;534.742;88;minutos
Filme;Yoo Byung Jae: Too Much Information;3907;16/03/2018;2018;TV-MA;1.871.597;63;minutos
Filme;In This Corner of the World;3530;15/03/2018;2016;PG-13;1.872.514;129;minutos
Filme;Jag älskar dig: En skilsmässokomedi;1669;15/03/2018;2016;TV-MA;1.605.012;91;minutos
Filme;The Art of Loving;2246;15/03/2018;2017;TV-MA;1.070.008;115;minutos
Filme;Steel Rain;3890;14/03/2018;2018;TV-MA;1.338.165;140;minutos
Filme;Ricky Gervais: Humanity;1694;13/03/2018;2018;TV-MA;1.071.056;79;minutos
Filme;Stretch Armstrong: The Breakout;3787;13/03/2018;2018;TV-Y7;1.071.056;104;minutos
Série;A.I.C.O.;1897;09/03/2018;2018;TV-14;1.341.440;1;temporadas
